name,title,type,description,plan,dataset_name,dataset_link
adresa_pracoviste_cislo_orientacni,adresa_pracoviste_cislo_orientacni,string,"Adresa pracoviště. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_znak_cisla_orientacniho,adresa_pracoviste_znak_cisla_orientacniho,string,"Adresa pracoviště. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_psc,adresa_pracoviste_psc,string,Adresa pracoviště. Poštovní směrovací číslo.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_kod_okresu,adresa_pracoviste_kod_okresu,string,Adresa pracoviště. Okres - LAU 1 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_nazev_okresu,adresa_pracoviste_nazev_okresu,string,Adresa pracoviště. Název okresu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_kod_kraje,adresa_pracoviste_kod_kraje,string,Adresa pracoviště. Kraj - NUTS 3 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_nazev_kraje,adresa_pracoviste_nazev_kraje,string,Adresa pracoviště. Název kraje.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_budova,adresa_pracoviste_budova,string,"Adresa pracoviště. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_patro,adresa_pracoviste_patro,string,Adresa pracoviště. Číslo patra nebo jiné označení patra.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_mistnost,adresa_pracoviste_mistnost,string,Adresa pracoviště. Číslo místnosti nebo jiné označení místnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
adresa_pracoviste_text,adresa_pracoviste_text,string,Adresa pracoviště. Celá adresa jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
nazev,nazev,string,Nabízená pozice v organizaci.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
popis,popis,string,Popis pozice a náplně práce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
vhodne_pro_ztp,vhodne_pro_ztp,boolean,Vhodnost pro ZTP.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
uvazek_typ,uvazek_typ,string,"Typ úvazku (HPP, DPČ,..).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
uvazek_vyse,uvazek_vyse,double,"Výše úvazku (hodnota od 0 do 1). Například poloviční úvazek bude mít uvedeno 0,5.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
platova_trida,platova_trida,integer,"Platová třída, do níž je místo zařazeno.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
benefity,benefity,string,Nabízené benefity.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
prace_od,prace_od,date,Předpokládané datum nástupu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
prace_do,prace_do,date,"Datum, do kdy bude pracovní poměr trvat (pro smlouvy na dobu určitou).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
min_vzdelani,min_vzdelani,string,Požadavek na min. dosažené vzdělání.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
delka_praxe,delka_praxe,integer,Požadavek na min. praxi uchazeče v oboru (v letech).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
jazyk,jazyk,string,Požadavek na cizí jazyk.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
ostatni_predpoklady,ostatni_predpoklady,string,Ostatní požadované předpoklady uchazeče.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
nabidka_platna_do,nabidka_platna_do,date,"Datum, do kdy je nabídka pracovní místo otevřené (pro podávání přihlášek).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
kontakt_telefon,kontakt_telefon,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. Telefon.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
kontakt_mobil,kontakt_mobil,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. Mobilní telefon.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
kontakt_email,kontakt_email,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. E-mail.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
kontakt_url,kontakt_url,URL,"Kontakt, kam se má žadatel o zaměstnání ozvat. URL webové stránky.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
kontakt_idds,kontakt_idds,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. ID datové schránky.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
zverejneno,zverejneno,date,Datum zveřejnění nabídky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
odkaz,odkaz,URL,Odkaz (typu URL) na plné znění nabídky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná pracovní místa,/datova-sada:obsazovana-pracovni-mista
id,id,string,ID nabídky práce od organizace.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
poptavajici_ic,poptavajici_ic,string,"Organizace, která nabízí služební místo. IČ.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
poptavajici_nazev,poptavajici_nazev,string,"Organizace, která nabízí služební místo. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_kod_adm,adresa_pracoviste_kod_adm,string,"Adresa pracoviště. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_kod_obce,adresa_pracoviste_kod_obce,string,Adresa pracoviště. Obec - LAU 2 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_nazev_obce,adresa_pracoviste_nazev_obce,string,Adresa pracoviště. Název obce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_nazev_momc,adresa_pracoviste_nazev_momc,string,"Adresa pracoviště. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_nazev_mop,adresa_pracoviste_nazev_mop,string,"Adresa pracoviště. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_kod_casti_obce,adresa_pracoviste_kod_casti_obce,string,Adresa pracoviště. Kód části obce vedené v ISÚI.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_nazev_casti_obce,adresa_pracoviste_nazev_casti_obce,string,"Adresa pracoviště. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_nazev_ulice,adresa_pracoviste_nazev_ulice,string,"Adresa pracoviště. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_typ_so,adresa_pracoviste_typ_so,string,"Adresa pracoviště. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_cislo_domovni,adresa_pracoviste_cislo_domovni,string,"Adresa pracoviště. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_cislo_orientacni,adresa_pracoviste_cislo_orientacni,string,"Adresa pracoviště. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_znak_cisla_orientacniho,adresa_pracoviste_znak_cisla_orientacniho,string,"Adresa pracoviště. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_psc,adresa_pracoviste_psc,string,Adresa pracoviště. Poštovní směrovací číslo.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_kod_okresu,adresa_pracoviste_kod_okresu,string,Adresa pracoviště. Okres - LAU 1 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_nazev_okresu,adresa_pracoviste_nazev_okresu,string,Adresa pracoviště. Název okresu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_kod_kraje,adresa_pracoviste_kod_kraje,string,Adresa pracoviště. Kraj - NUTS 3 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_nazev_kraje,adresa_pracoviste_nazev_kraje,string,Adresa pracoviště. Název kraje.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_budova,adresa_pracoviste_budova,string,"Adresa pracoviště. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_patro,adresa_pracoviste_patro,string,Adresa pracoviště. Číslo patra nebo jiné označení patra.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_mistnost,adresa_pracoviste_mistnost,string,Adresa pracoviště. Číslo místnosti nebo jiné označení místnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
adresa_pracoviste_text,adresa_pracoviste_text,string,Adresa pracoviště. Celá adresa jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
nazev,nazev,string,Nabízená pozice v organizaci.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
popis,popis,string,Popis pozice a náplně práce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
uvazek_vyse,uvazek_vyse,double,"Výše úvazku (hodnota od 0 do 1). Například poloviční úvazek bude mít uvedeno 0,5.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
platova_trida,platova_trida,integer,"Platová třída, do níž je místo zařazeno.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
prace_od,prace_od,date,Předpokládané datum nástupu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
prace_do,prace_do,date,"Datum, do kdy bude služební poměr trvat (pro smlouvy na dobu určitou).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
min_vzdelani,min_vzdelani,string,Požadavek na min. dosažené vzdělání.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
ostatni_predpoklady,ostatni_predpoklady,string,Ostatní požadované předpoklady uchazeče.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
nabidka_platna_do,nabidka_platna_do,date,"Datum, do kdy je nabídka služební místo otevřené (pro podávání přihlášek).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
kontakt_telefon,kontakt_telefon,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. Telefon.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
kontakt_mobil,kontakt_mobil,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. Mobilní telefon.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
kontakt_email,kontakt_email,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. E-mail.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
kontakt_url,kontakt_url,URL,"Kontakt, kam se má žadatel o zaměstnání ozvat. URL webové stránky.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
kontakt_idds,kontakt_idds,string,"Kontakt, kam se má žadatel o zaměstnání ozvat. ID datové schránky.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
zverejneno,zverejneno,date,Datum zveřejnění nabídky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
odkaz,odkaz,URL,Odkaz (typu URL) na plné znění nabídky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Obsazovaná služební místa,/datova-sada:obsazovana-sluzebni-mista
id,id,string,Jednoznačné ID vzorku v rámci datové sady.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
datum_vyhodnoceni,datum_vyhodnoceni,date,Datum vyhodnocení výsledků testování vzorku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
kontrola,kontrola,string,"Jednoznačné ID kontroly, ke které se vzorek vztahuje, pokud byl vzorek odebrán během kontroly, o níž jsou zveřejněná data v jiné datové sadě.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
vyhovel,vyhovel,boolean,Prošel vzorek testováním úspěšně jako vyhovující předepsaným parametrům?,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
zavada,zavada,string,Popis zjištěné závady.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
nazev,nazev,string,"Název výrobku/produktu, který byl odebrán jako vzorek.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
typ,typ,string,"Typ či model výrobku/produktu, který byl odebrán jako vzorek.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
sarze,sarze,string,"Číslo šarže výrobku/produktu, který byl odebrán jako vzorek.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
laborator_ic,laborator_ic,string,"Laboratoř, která vzorek testovala. IČ (PO nebo PFO) nebo zahraniční identifikátor.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
laborator_nazev,laborator_nazev,string,"Laboratoř, která vzorek testovala. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
laborator_stat_registrace_nazev,laborator_stat_registrace_nazev,string,"Laboratoř, která vzorek testovala. Název státu, ve kterém byla provedena registrace, pokud to není ČR.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
laborator_stat_registrace_kod,laborator_stat_registrace_kod,string,"Laboratoř, která vzorek testovala. Kód státu, ve kterém byla provedena registrace, pokud to není ČR. Kód je uveden dle číselníku kódů států zveřejněném http://www.mvcr.cz/clanek/kody-statu.aspx",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
datum_odberu,datum_odberu,date,Datum odběru vzorku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
prodejce_ic,prodejce_ic,string,"Subjekt, u kterého byl vzorek odebrán. IČ.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
prodejce_nazev,prodejce_nazev,string,"Subjekt, u kterého byl vzorek odebrán. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
vyrobce_ic,vyrobce_ic,string,"Subjekt, který je výrobcem výrobku/produktu, který byl odebrán jako vzorek. IČ (PO nebo PFO) nebo zahraniční identifikátor.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
vyrobce_nazev,vyrobce_nazev,string,"Subjekt, který je výrobcem výrobku/produktu, který byl odebrán jako vzorek. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
vyrobce_stat_registrace_nazev,vyrobce_stat_registrace_nazev,string,"Subjekt, který je výrobcem výrobku/produktu, který byl odebrán jako vzorek. Název státu, ve kterém byla provedena registrace, pokud to není ČR.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
vyrobce_stat_registrace_kod,vyrobce_stat_registrace_kod,string,"Subjekt, který je výrobcem výrobku/produktu, který byl odebrán jako vzorek. Kód státu, ve kterém byla provedena registrace, pokud to není ČR. Kód je uveden dle číselníku kódů států zveřejněném http://www.mvcr.cz/clanek/kody-statu.aspx",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
odebral_ic,odebral_ic,string,"Organizace, která vzorek odebrala. IČ.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
odebral_nazev,odebral_nazev,string,"Organizace, která vzorek odebrala. Název.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_kod_adm,adresa_kod_adm,string,"Místo odběru vzorku. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_kod_obce,adresa_kod_obce,string,Místo odběru vzorku. Obec - LAU 2 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_nazev_obce,adresa_nazev_obce,string,Místo odběru vzorku. Název obce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_nazev_momc,adresa_nazev_momc,string,"Místo odběru vzorku. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_nazev_mop,adresa_nazev_mop,string,"Místo odběru vzorku. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_kod_casti_obce,adresa_kod_casti_obce,string,Místo odběru vzorku. Kód části obce vedené v ISÚI.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_nazev_casti_obce,adresa_nazev_casti_obce,string,"Místo odběru vzorku. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_nazev_ulice,adresa_nazev_ulice,string,"Místo odběru vzorku. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_typ_so,adresa_typ_so,string,"Místo odběru vzorku. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_cislo_domovni,adresa_cislo_domovni,string,"Místo odběru vzorku. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_cislo_orientacni,adresa_cislo_orientacni,string,"Místo odběru vzorku. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_znak_cisla_orientacniho,adresa_znak_cisla_orientacniho,string,"Místo odběru vzorku. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_psc,adresa_psc,string,Místo odběru vzorku. Poštovní směrovací číslo.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_kod_okresu,adresa_kod_okresu,string,Místo odběru vzorku. Okres - LAU 1 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_nazev_okresu,adresa_nazev_okresu,string,Místo odběru vzorku. Název okresu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_kod_kraje,adresa_kod_kraje,string,Místo odběru vzorku. Kraj - NUTS 3 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_nazev_kraje,adresa_nazev_kraje,string,Místo odběru vzorku. Název kraje.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_budova,adresa_budova,string,"Místo odběru vzorku. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_patro,adresa_patro,string,Místo odběru vzorku. Číslo patra nebo jiné označení patra.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
adresa_mistnost,adresa_mistnost,string,Místo odběru vzorku. Číslo místnosti nebo jiné označení místnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Odebrané vzorky,/datova-sada:odebrane-vzorky
